2021.7.17,Wheel & Blur,スクロールすると音がなり、文字にブラーがかかるウェブページ 公開,/2021/online/blur/
2021.7.17,Click Click Click,クリックすると音がなるウェブページ 公開,/2021/online/tone/click.html
2021.7.17,Drawing/Sketch,マウスの軌跡で絵を描くウェブページ 公開,/2021/online/p5/
2021.7.1,Official Color,大 chotto crazy　2021 テーマカラー 公開,/2021/online/hsl/
2021.7.1,Official Music,大 chotto crazy　2021 公式BGM 公開,/2021/online/tone/2021.html
2021.7.1,Official Logo,大 chotto crazy　2021 公式ロゴ 公開,/2021/online/matter/logo.html
2021.7.1,Official Programs,大 chotto crazy　2021 公式プログラム 公開,/2021/menu.html
2021.7.1,Official Website,大 chotto crazy　2021 公式ウェブサイト 公開,/2021/
